#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.361326	1	40	15.309913	2500
2	0.363622	1	37	14.541341	2500
3	0.364764	1	37	14.524765	2500
4	0.365025	1	36	14.506878	2500
5	0.365934	1	36	14.490007	2500
6	0.367187	1	37	14.421520	2500
7	0.367343	1	37	14.387576	2500
8	0.369310	1	36	14.364652	2500
9	0.368917	1	36	14.327131	2500
10	0.371755	1	35	14.280658	2500
11	0.375566	1	34	14.161990	2500
12	0.373548	1	34	14.144336	2500
13	0.375815	1	34	14.073970	2500
14	0.378430	1	34	14.060612	2500
15	0.380101	1	32	13.943244	2500
16	0.384755	1	32	13.885931	2500
17	0.386062	1	31	13.805709	2500
18	0.389443	1	30	13.580940	2500
19	0.393340	1	30	13.557563	2500
20	0.396505	1	29	13.309517	2500
21	0.399022	1	29	13.207974	2500
22	0.399450	1	28	13.051275	2500
23	0.402377	1	27	12.883689	2500
24	0.404882	1	27	12.789712	2500
25	0.407600	1	26	12.484836	2500
26	0.407806	1	25	12.310705	2500
27	0.410702	1	25	12.320691	2500
28	0.411454	1	25	12.218785	2500
29	0.414743	1	24	11.857822	2500
30	0.418932	1	24	11.894794	2500
