#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.367655	1	38	15.353554	2500
2	0.373373	1	35	14.514002	2500
3	0.372790	1	35	14.530217	2500
4	0.371817	1	35	14.457522	2500
5	0.371403	1	35	14.422553	2500
6	0.371904	1	35	14.434577	2500
7	0.372658	1	35	14.424231	2500
8	0.371385	1	34	14.392685	2500
9	0.372583	1	34	14.304919	2500
10	0.376085	1	34	14.282844	2500
11	0.378976	1	33	14.205369	2500
12	0.377014	1	33	14.129752	2500
13	0.379268	1	31	13.933209	2500
14	0.383172	1	31	13.811891	2500
15	0.383464	1	31	13.658319	2500
16	0.385703	1	31	13.655247	2500
17	0.389088	1	29	13.424297	2500
18	0.389332	1	29	13.328633	2500
19	0.395274	1	27	12.792987	2500
20	0.398699	1	26	12.597482	2500
21	0.402608	1	26	12.479761	2500
22	0.406507	1	26	12.408785	2500
23	0.410505	1	25	12.270163	2500
24	0.414313	1	25	12.081424	2500
25	0.421894	1	25	12.025350	2500
26	0.422767	1	25	11.975515	2500
27	0.426508	1	24	11.732573	2500
28	0.429385	1	24	11.675186	2500
29	0.430519	1	23	11.376941	2500
30	0.433747	1	23	11.257122	2500
