#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036292	1	10	5.043140	2500
2	0.040911	1	8	4.745261	2500
3	0.050079	1	8	4.635338	2500
4	0.053948	1	8	4.551706	2500
5	0.048937	1	8	4.507514	2500
6	0.051835	1	7	4.464190	2500
7	0.055421	1	7	4.448172	2500
8	0.055673	1	7	4.420964	2500
9	0.056997	1	7	4.406991	2500
10	0.057561	1	7	4.399619	2500
11	0.055781	1	7	4.390394	2500
12	0.056293	1	7	4.385187	2500
13	0.058040	1	7	4.375913	2500
14	0.057329	1	7	4.372059	2500
15	0.059276	1	7	4.376026	2500
16	0.062761	1	7	4.375398	2500
17	0.056950	1	7	4.362709	2500
18	0.060661	1	7	4.367581	2500
19	0.059326	1	7	4.367356	2500
20	0.055752	1	7	4.357329	2500
21	0.058048	1	7	4.352418	2500
22	0.056546	1	7	4.353039	2500
23	0.058914	1	7	4.357996	2500
24	0.058360	1	7	4.357709	2500
25	0.057084	1	7	4.353840	2500
26	0.058695	1	7	4.353924	2500
27	0.059351	1	7	4.352429	2500
28	0.060122	1	7	4.352533	2500
29	0.058170	1	7	4.341544	2500
30	0.059563	1	7	4.354648	2500
