#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363223	1	40	15.837733	2500
2	0.371487	1	38	15.142768	2500
3	0.370155	1	38	15.077385	2500
4	0.371705	1	38	15.115209	2500
5	0.372208	1	38	15.049202	2500
6	0.373923	1	37	14.989070	2500
7	0.374796	1	37	14.888629	2500
8	0.376879	1	36	14.636012	2500
9	0.378804	1	35	14.466980	2500
10	0.384980	1	35	14.351947	2500
11	0.387736	1	35	14.184635	2500
12	0.390285	1	35	14.020585	2500
13	0.395457	1	34	13.969584	2500
14	0.397997	1	32	13.759525	2500
15	0.399475	1	32	13.662224	2500
16	0.405300	1	31	13.422552	2500
17	0.409424	1	31	13.247905	2500
18	0.409858	1	31	13.145519	2500
19	0.413714	1	31	13.175093	2500
20	0.416412	1	31	13.091203	2500
21	0.417324	1	31	13.074457	2500
22	0.420615	1	31	12.957833	2500
23	0.420454	1	30	12.851391	2500
24	0.422613	1	31	12.780767	2500
25	0.424446	1	29	12.515135	2500
26	0.423691	1	29	12.436825	2500
27	0.426939	1	29	12.389957	2500
28	0.427489	1	29	12.373279	2500
29	0.429197	1	28	12.217899	2500
30	0.432597	1	29	12.103874	2500
