#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333776	1	59	21.925902	2500
2	0.399084	1	44	16.786509	2500
3	0.315882	1	36	14.256480	2500
4	0.276535	1	33	12.946530	2500
5	0.257217	1	30	12.211272	2500
6	0.239228	1	29	11.551897	2500
7	0.227659	1	26	10.889959	2500
8	0.220781	1	24	10.448769	2500
9	0.218734	1	23	10.009517	2500
10	0.216938	1	24	9.979373	2500
11	0.210315	1	24	9.716986	2500
12	0.204001	1	24	9.663455	2500
13	0.209542	1	22	9.389983	2500
14	0.206211	1	22	9.404098	2500
15	0.204683	1	21	9.078041	2500
16	0.201862	1	21	8.910510	2500
17	0.200467	1	20	8.875666	2500
18	0.202248	1	20	8.783183	2500
19	0.200815	1	21	8.582037	2500
20	0.200151	1	20	8.614183	2500
21	0.199575	1	19	8.380795	2500
22	0.193711	1	19	8.330242	2500
23	0.193373	1	19	8.178186	2500
24	0.191411	1	17	7.960779	2500
25	0.191130	1	18	7.876410	2500
26	0.194468	1	17	7.784974	2500
27	0.196169	1	17	7.750799	2500
28	0.191364	1	17	7.658450	2500
29	0.192912	1	17	7.758178	2500
30	0.196418	1	17	7.753112	2500
