#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333123	1	59	22.097071	2500
2	0.395677	1	44	16.740240	2500
3	0.314738	1	37	14.418655	2500
4	0.275834	1	33	13.106973	2500
5	0.257271	1	29	12.153659	2500
6	0.242874	1	28	11.462007	2500
7	0.235503	1	28	11.132241	2500
8	0.225119	1	25	10.802019	2500
9	0.218930	1	24	10.496748	2500
10	0.217191	1	23	9.849382	2500
11	0.211161	1	23	9.776093	2500
12	0.207230	1	23	9.627642	2500
13	0.204530	1	22	9.362455	2500
14	0.203499	1	22	9.256752	2500
15	0.202053	1	21	8.958805	2500
16	0.196191	1	20	8.842769	2500
17	0.200959	1	20	8.694670	2500
18	0.200948	1	19	8.421847	2500
19	0.192664	1	19	8.252781	2500
20	0.197729	1	19	8.236604	2500
21	0.195831	1	19	8.160698	2500
22	0.192463	1	18	8.042222	2500
23	0.192948	1	18	7.859687	2500
24	0.189529	1	17	7.750010	2500
25	0.190974	1	17	7.738873	2500
26	0.191583	1	17	7.596028	2500
27	0.191724	1	17	7.560668	2500
28	0.189176	1	16	7.572943	2500
29	0.185775	1	16	7.389647	2500
30	0.189069	1	16	7.334908	2500
