#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363294	1	37	15.013804	2500
2	0.366801	1	34	14.038750	2500
3	0.366348	1	34	14.029237	2500
4	0.365719	1	34	14.010950	2500
5	0.365303	1	34	14.046630	2500
6	0.367307	1	34	14.025824	2500
7	0.366939	1	33	14.023943	2500
8	0.368073	1	33	14.025663	2500
9	0.368681	1	32	14.017713	2500
10	0.370172	1	32	14.010585	2500
11	0.370013	1	32	13.960022	2500
12	0.371691	1	32	13.965152	2500
13	0.372951	1	32	13.925875	2500
14	0.374258	1	32	13.853378	2500
15	0.378047	1	32	13.798839	2500
16	0.379310	1	31	13.776830	2500
17	0.378943	1	31	13.741037	2500
18	0.378703	1	31	13.722511	2500
19	0.381574	1	31	13.671125	2500
20	0.384801	1	30	13.579579	2500
21	0.388039	1	30	13.571222	2500
22	0.388579	1	29	13.542047	2500
23	0.389690	1	29	13.535178	2500
24	0.391472	1	29	13.471311	2500
25	0.391239	1	28	13.371161	2500
26	0.393151	1	28	13.383092	2500
27	0.394987	1	28	13.359738	2500
28	0.395142	1	28	13.323886	2500
29	0.398206	1	28	13.295616	2500
30	0.398257	1	28	13.206976	2500
