#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036074	1	9	5.081298	2500
2	0.044344	1	9	4.820469	2500
3	0.043134	1	8	4.659481	2500
4	0.043318	1	8	4.582269	2500
5	0.042056	1	8	4.494263	2500
6	0.046679	1	7	4.456688	2500
7	0.050846	1	7	4.427147	2500
8	0.052083	1	7	4.408844	2500
9	0.051662	1	7	4.400614	2500
10	0.051865	1	7	4.385297	2500
11	0.054146	1	7	4.369091	2500
12	0.055814	1	7	4.371950	2500
13	0.054574	1	7	4.360151	2500
14	0.055464	1	7	4.350654	2500
15	0.052445	1	7	4.348098	2500
16	0.052226	1	7	4.336296	2500
17	0.055196	1	7	4.337721	2500
18	0.053091	1	7	4.334870	2500
19	0.054051	1	7	4.334115	2500
20	0.054090	1	7	4.341652	2500
21	0.054925	1	7	4.333289	2500
22	0.052412	1	7	4.333154	2500
23	0.052911	1	7	4.330805	2500
24	0.052938	1	7	4.334828	2500
25	0.055614	1	7	4.333944	2500
26	0.055027	1	7	4.328921	2500
27	0.054556	1	7	4.322166	2500
28	0.056342	1	7	4.325301	2500
29	0.058402	1	7	4.334332	2500
30	0.057336	1	7	4.331548	2500
