#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036588	1	10	5.040904	2500
2	0.041236	1	9	4.766197	2500
3	0.047113	1	8	4.612098	2500
4	0.043946	1	8	4.511741	2500
5	0.046296	1	8	4.461046	2500
6	0.048000	1	7	4.421243	2500
7	0.049713	1	7	4.401759	2500
8	0.050922	1	7	4.382749	2500
9	0.052482	1	7	4.365869	2500
10	0.055957	1	7	4.368763	2500
11	0.053202	1	7	4.353892	2500
12	0.055825	1	7	4.360024	2500
13	0.053421	1	7	4.354061	2500
14	0.053513	1	7	4.352822	2500
15	0.053415	1	7	4.345648	2500
16	0.055581	1	7	4.344720	2500
17	0.052025	1	7	4.343847	2500
18	0.053542	1	7	4.346185	2500
19	0.055352	1	7	4.342970	2500
20	0.054992	1	7	4.340411	2500
21	0.055077	1	7	4.336997	2500
22	0.053393	1	7	4.331254	2500
23	0.053650	1	7	4.326409	2500
24	0.054337	1	7	4.337453	2500
25	0.054732	1	7	4.335725	2500
26	0.055978	1	7	4.341750	2500
27	0.053520	1	7	4.338073	2500
28	0.053652	1	7	4.327703	2500
29	0.050282	1	7	4.323141	2500
30	0.051491	1	7	4.325485	2500
