#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.336026	1	59	22.033440	2500
2	0.392874	1	43	16.803849	2500
3	0.307438	1	36	14.278479	2500
4	0.276347	1	33	12.944083	2500
5	0.256963	1	30	12.373508	2500
6	0.238806	1	29	11.664423	2500
7	0.228456	1	27	11.016753	2500
8	0.223902	1	26	10.774439	2500
9	0.213776	1	25	10.339181	2500
10	0.212209	1	23	10.091172	2500
11	0.211222	1	24	9.711267	2500
12	0.204012	1	23	9.375370	2500
13	0.202738	1	21	9.029016	2500
14	0.199991	1	20	8.868561	2500
15	0.196564	1	20	8.677685	2500
16	0.198027	1	19	8.552877	2500
17	0.196389	1	19	8.485771	2500
18	0.194246	1	19	8.280630	2500
19	0.194135	1	18	8.190631	2500
20	0.194007	1	18	7.958118	2500
21	0.192942	1	17	7.892987	2500
22	0.193857	1	17	7.802532	2500
23	0.190022	1	17	7.639600	2500
24	0.196741	1	16	7.680899	2500
25	0.193966	1	16	7.517182	2500
26	0.191743	1	17	7.394888	2500
27	0.188918	1	16	7.363547	2500
28	0.189542	1	16	7.325111	2500
29	0.189910	1	16	7.280309	2500
30	0.194393	1	16	7.264113	2500
