#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.360695	1	36	15.245911	2500
2	0.365778	1	35	14.534940	2500
3	0.366226	1	35	14.518760	2500
4	0.365887	1	35	14.531222	2500
5	0.365259	1	36	14.511801	2500
6	0.364310	1	35	14.513709	2500
7	0.362636	1	35	14.507180	2500
8	0.364691	1	35	14.516216	2500
9	0.364882	1	35	14.485417	2500
10	0.365425	1	35	14.433902	2500
11	0.368105	1	33	14.380977	2500
12	0.370750	1	33	14.327024	2500
13	0.373052	1	33	14.308751	2500
14	0.376263	1	33	14.337863	2500
15	0.376137	1	33	14.218701	2500
16	0.377019	1	32	14.114059	2500
17	0.378783	1	32	13.964549	2500
18	0.380843	1	31	13.834486	2500
19	0.381543	1	31	13.864102	2500
20	0.383206	1	31	13.768231	2500
21	0.386029	1	30	13.635866	2500
22	0.388584	1	29	13.507342	2500
23	0.392556	1	28	13.403530	2500
24	0.395370	1	28	13.317466	2500
25	0.396414	1	29	13.294095	2500
26	0.398879	1	28	13.102797	2500
27	0.399427	1	27	12.963352	2500
28	0.404125	1	27	12.859564	2500
29	0.406891	1	26	12.730416	2500
30	0.409814	1	26	12.690299	2500
