#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.331315	1	58	21.840505	2500
2	0.394540	1	44	16.802730	2500
3	0.317352	1	36	14.350173	2500
4	0.280519	1	33	12.996391	2500
5	0.252932	1	30	12.220912	2500
6	0.246790	1	27	11.460792	2500
7	0.238039	1	25	10.864441	2500
8	0.227712	1	24	10.516020	2500
9	0.216094	1	24	10.283732	2500
10	0.212399	1	24	9.998428	2500
11	0.207035	1	22	9.532502	2500
12	0.208832	1	21	9.257860	2500
13	0.207959	1	21	9.026301	2500
14	0.197931	1	20	8.804029	2500
15	0.203359	1	20	8.769662	2500
16	0.198469	1	19	8.696646	2500
17	0.195128	1	20	8.503630	2500
18	0.201057	1	19	8.494547	2500
19	0.193109	1	18	8.384982	2500
20	0.192410	1	18	8.184873	2500
21	0.199181	1	18	8.141679	2500
22	0.192520	1	18	7.948749	2500
23	0.191620	1	17	7.857683	2500
24	0.191663	1	17	7.834391	2500
25	0.191104	1	17	7.891786	2500
26	0.192278	1	16	7.698049	2500
27	0.187030	1	18	7.636207	2500
28	0.190917	1	17	7.490085	2500
29	0.189252	1	16	7.399969	2500
30	0.185990	1	16	7.425372	2500
