#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.037339	1	10	5.103398	2500
2	0.040809	1	9	4.782281	2500
3	0.043230	1	8	4.625497	2500
4	0.047167	1	8	4.552419	2500
5	0.045049	1	8	4.471735	2500
6	0.045171	1	7	4.433968	2500
7	0.047511	1	7	4.418077	2500
8	0.048349	1	7	4.397495	2500
9	0.051786	1	7	4.384408	2500
10	0.049847	1	7	4.369886	2500
11	0.050002	1	7	4.355980	2500
12	0.052401	1	7	4.354770	2500
13	0.054573	1	7	4.357434	2500
14	0.057477	1	7	4.360700	2500
15	0.057571	1	7	4.355410	2500
16	0.056152	1	7	4.349047	2500
17	0.054826	1	7	4.346723	2500
18	0.055665	1	7	4.342786	2500
19	0.055676	1	7	4.345494	2500
20	0.055679	1	7	4.338036	2500
21	0.054159	1	7	4.330330	2500
22	0.056534	1	7	4.336518	2500
23	0.054824	1	7	4.336392	2500
24	0.056549	1	7	4.343880	2500
25	0.055377	1	7	4.338930	2500
26	0.054898	1	7	4.340483	2500
27	0.054240	1	7	4.334455	2500
28	0.055085	1	7	4.327943	2500
29	0.056453	1	7	4.334417	2500
30	0.053889	1	7	4.331379	2500
