#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.365610	1	40	15.389737	2500
2	0.371742	1	37	14.737124	2500
3	0.372276	1	36	14.726341	2500
4	0.371121	1	36	14.676950	2500
5	0.373048	1	35	14.590110	2500
6	0.371742	1	36	14.549533	2500
7	0.372706	1	36	14.547834	2500
8	0.372534	1	35	14.489555	2500
9	0.376585	1	35	14.494860	2500
10	0.377256	1	35	14.393344	2500
11	0.379311	1	34	14.220064	2500
12	0.383237	1	33	13.975148	2500
13	0.386598	1	31	13.783041	2500
14	0.388755	1	30	13.673079	2500
15	0.389548	1	31	13.538956	2500
16	0.389882	1	30	13.438250	2500
17	0.392844	1	29	13.176328	2500
18	0.396962	1	28	13.078453	2500
19	0.398429	1	29	12.839155	2500
20	0.399907	1	26	12.367124	2500
21	0.401339	1	26	12.209111	2500
22	0.404418	1	25	12.045583	2500
23	0.409803	1	24	11.716502	2500
24	0.414762	1	24	11.727400	2500
25	0.419178	1	24	11.611240	2500
26	0.423670	1	23	11.497830	2500
27	0.427161	1	23	11.147547	2500
28	0.431019	1	23	10.976365	2500
29	0.433029	1	22	10.792930	2500
30	0.435026	1	22	10.601832	2500
