#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.038337	1	10	5.058746	2500
2	0.043671	1	9	4.780517	2500
3	0.044228	1	8	4.650542	2500
4	0.048948	1	8	4.557079	2500
5	0.050352	1	8	4.498369	2500
6	0.049095	1	7	4.463470	2500
7	0.053922	1	7	4.438181	2500
8	0.058154	1	7	4.423621	2500
9	0.058142	1	7	4.415256	2500
10	0.057114	1	7	4.394301	2500
11	0.059492	1	7	4.394783	2500
12	0.055956	1	7	4.386342	2500
13	0.056302	1	7	4.368125	2500
14	0.058557	1	7	4.364948	2500
15	0.057467	1	7	4.363357	2500
16	0.056472	1	7	4.349848	2500
17	0.058583	1	7	4.353642	2500
18	0.056019	1	7	4.350156	2500
19	0.057746	1	7	4.344845	2500
20	0.055763	1	7	4.341953	2500
21	0.059059	1	7	4.343787	2500
22	0.056494	1	7	4.340027	2500
23	0.059959	1	7	4.350711	2500
24	0.057363	1	7	4.346073	2500
25	0.056559	1	7	4.344111	2500
26	0.058929	1	7	4.349302	2500
27	0.053758	1	7	4.344640	2500
28	0.056359	1	7	4.345894	2500
29	0.053164	1	7	4.338735	2500
30	0.052545	1	7	4.334321	2500
