#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.039253	1	9	5.069382	2500
2	0.045208	1	9	4.798835	2500
3	0.045642	1	8	4.636291	2500
4	0.046539	1	8	4.567740	2500
5	0.048313	1	8	4.506923	2500
6	0.047505	1	7	4.455325	2500
7	0.053380	1	7	4.441528	2500
8	0.052938	1	7	4.409510	2500
9	0.051975	1	7	4.396868	2500
10	0.052468	1	7	4.381121	2500
11	0.052274	1	7	4.364676	2500
12	0.053650	1	7	4.367975	2500
13	0.053828	1	7	4.363478	2500
14	0.054371	1	7	4.364206	2500
15	0.052914	1	7	4.349688	2500
16	0.053812	1	7	4.342543	2500
17	0.055895	1	7	4.341168	2500
18	0.053065	1	7	4.339045	2500
19	0.051793	1	7	4.330187	2500
20	0.052892	1	7	4.324991	2500
21	0.053896	1	7	4.330117	2500
22	0.054702	1	7	4.330796	2500
23	0.056606	1	7	4.335049	2500
24	0.056075	1	7	4.337160	2500
25	0.052389	1	7	4.325036	2500
26	0.051782	1	7	4.328380	2500
27	0.055076	1	7	4.335016	2500
28	0.052575	1	7	4.338599	2500
29	0.052506	1	7	4.342938	2500
30	0.054275	1	7	4.343637	2500
