#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.334469	1	59	21.907609	2500
2	0.396871	1	45	16.898003	2500
3	0.312104	1	36	14.216103	2500
4	0.275480	1	32	13.035400	2500
5	0.257680	1	29	12.051199	2500
6	0.245002	1	29	11.429283	2500
7	0.230364	1	26	10.962808	2500
8	0.224698	1	26	10.813236	2500
9	0.220721	1	25	10.535780	2500
10	0.216956	1	24	10.051069	2500
11	0.206457	1	22	9.595469	2500
12	0.202251	1	21	9.329638	2500
13	0.204269	1	21	9.136491	2500
14	0.197850	1	19	8.846414	2500
15	0.202197	1	20	8.718308	2500
16	0.197097	1	20	8.754302	2500
17	0.194025	1	20	8.580628	2500
18	0.194109	1	18	8.321419	2500
19	0.194435	1	18	8.250390	2500
20	0.192524	1	18	8.093049	2500
21	0.194619	1	19	8.064520	2500
22	0.191996	1	18	7.809566	2500
23	0.189187	1	17	7.734906	2500
24	0.191846	1	16	7.633399	2500
25	0.188607	1	17	7.583568	2500
26	0.192026	1	16	7.462156	2500
27	0.186880	1	16	7.311487	2500
28	0.186721	1	16	7.332364	2500
29	0.183409	1	15	7.260047	2500
30	0.183277	1	15	7.209061	2500
