#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363099	1	38	15.423988	2500
2	0.365735	1	36	14.579779	2500
3	0.365607	1	35	14.582007	2500
4	0.365689	1	36	14.560402	2500
5	0.367211	1	35	14.525995	2500
6	0.367710	1	35	14.469841	2500
7	0.371085	1	34	14.431491	2500
8	0.371089	1	34	14.399277	2500
9	0.372858	1	33	14.329569	2500
10	0.374429	1	32	14.194219	2500
11	0.376167	1	32	14.061053	2500
12	0.378126	1	31	13.909001	2500
13	0.382866	1	32	13.778113	2500
14	0.385306	1	30	13.534214	2500
15	0.389841	1	29	13.460182	2500
16	0.392307	1	29	13.293912	2500
17	0.396338	1	26	12.923034	2500
18	0.402204	1	26	12.844796	2500
19	0.404640	1	26	12.679503	2500
20	0.408227	1	25	12.493728	2500
21	0.412134	1	24	12.379300	2500
22	0.415302	1	24	12.270854	2500
23	0.420096	1	24	12.064395	2500
24	0.423818	1	24	11.851039	2500
25	0.426479	1	23	11.667049	2500
26	0.430444	1	22	11.456025	2500
27	0.434845	1	22	11.277940	2500
28	0.438537	1	22	11.228449	2500
29	0.442369	1	22	11.052078	2500
30	0.444160	1	22	10.928975	2500
