#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363070	1	37	15.331284	2500
2	0.368660	1	35	14.462622	2500
3	0.371511	1	34	14.464223	2500
4	0.371171	1	34	14.423336	2500
5	0.370874	1	34	14.460424	2500
6	0.368665	1	34	14.410726	2500
7	0.365591	1	35	14.342263	2500
8	0.368810	1	35	14.367056	2500
9	0.370875	1	35	14.269428	2500
10	0.370854	1	34	14.245535	2500
11	0.372013	1	34	14.164537	2500
12	0.377903	1	34	14.153393	2500
13	0.380190	1	33	14.119862	2500
14	0.381960	1	32	14.002597	2500
15	0.380955	1	32	13.869757	2500
16	0.385701	1	31	13.772937	2500
17	0.390700	1	31	13.726456	2500
18	0.388288	1	29	13.493495	2500
19	0.392329	1	28	13.299673	2500
20	0.392890	1	27	12.979315	2500
21	0.396930	1	27	12.898107	2500
22	0.401159	1	27	12.799773	2500
23	0.405855	1	26	12.560251	2500
24	0.409140	1	25	12.444004	2500
25	0.411259	1	25	12.359944	2500
26	0.410735	1	25	12.250633	2500
27	0.416838	1	25	12.193788	2500
28	0.417119	1	25	12.143006	2500
29	0.421671	1	25	12.009408	2500
30	0.422886	1	25	11.793718	2500
