#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333317	1	59	21.827395	2500
2	0.397851	1	43	16.849339	2500
3	0.313134	1	36	14.327728	2500
4	0.281417	1	31	13.025463	2500
5	0.253781	1	28	12.055734	2500
6	0.241347	1	27	11.588665	2500
7	0.234228	1	25	10.955172	2500
8	0.226501	1	25	10.529272	2500
9	0.225750	1	24	10.291535	2500
10	0.215219	1	23	10.060118	2500
11	0.206088	1	23	9.590576	2500
12	0.204260	1	22	9.460963	2500
13	0.203976	1	21	9.227426	2500
14	0.201322	1	21	9.115948	2500
15	0.200758	1	21	8.982755	2500
16	0.195651	1	19	8.736855	2500
17	0.196966	1	18	8.391322	2500
18	0.201051	1	18	8.436126	2500
19	0.200201	1	18	8.285580	2500
20	0.196298	1	19	8.190115	2500
21	0.194112	1	18	8.129242	2500
22	0.195251	1	19	8.117169	2500
23	0.190473	1	18	8.028429	2500
24	0.186890	1	18	7.887895	2500
25	0.191449	1	17	7.822323	2500
26	0.189817	1	17	7.841089	2500
27	0.190589	1	17	7.759969	2500
28	0.190019	1	17	7.730046	2500
29	0.185568	1	17	7.631415	2500
30	0.188983	1	17	7.450587	2500
