#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.365696	1	38	14.997948	2500
2	0.370305	1	37	14.139795	2500
3	0.372917	1	36	14.139606	2500
4	0.371626	1	36	14.126363	2500
5	0.372102	1	36	14.093402	2500
6	0.372556	1	36	14.079729	2500
7	0.371783	1	36	14.038082	2500
8	0.370391	1	35	13.974873	2500
9	0.372322	1	35	13.956483	2500
10	0.370889	1	35	13.913560	2500
11	0.370491	1	35	13.881213	2500
12	0.373072	1	35	13.850312	2500
13	0.373271	1	33	13.771254	2500
14	0.374365	1	33	13.720625	2500
15	0.377068	1	33	13.679004	2500
16	0.378923	1	33	13.683844	2500
17	0.381199	1	32	13.623098	2500
18	0.381096	1	32	13.611973	2500
19	0.381431	1	32	13.551336	2500
20	0.381521	1	32	13.469076	2500
21	0.382057	1	30	13.371773	2500
22	0.385724	1	30	13.347783	2500
23	0.387352	1	30	13.299855	2500
24	0.389544	1	30	13.240955	2500
25	0.390832	1	30	13.111847	2500
26	0.391342	1	29	13.070207	2500
27	0.393233	1	30	13.062011	2500
28	0.394888	1	29	12.907653	2500
29	0.397003	1	28	12.874108	2500
30	0.398516	1	28	12.683606	2500
