#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.361671	1	39	15.433781	2500
2	0.364922	1	36	14.498329	2500
3	0.364004	1	36	14.467820	2500
4	0.364193	1	36	14.479863	2500
5	0.364746	1	36	14.472822	2500
6	0.364518	1	36	14.424850	2500
7	0.364968	1	36	14.431645	2500
8	0.367030	1	35	14.417694	2500
9	0.366999	1	35	14.399210	2500
10	0.367781	1	34	14.390494	2500
11	0.368623	1	34	14.355709	2500
12	0.369873	1	35	14.305789	2500
13	0.371032	1	35	14.323886	2500
14	0.372136	1	34	14.260215	2500
15	0.371708	1	33	14.198809	2500
16	0.373775	1	33	14.159017	2500
17	0.374967	1	33	14.091772	2500
18	0.376131	1	33	13.996563	2500
19	0.377297	1	32	13.964825	2500
20	0.378317	1	33	13.916609	2500
21	0.380521	1	32	13.923303	2500
22	0.384569	1	32	13.852415	2500
23	0.382734	1	31	13.642654	2500
24	0.382316	1	30	13.603442	2500
25	0.384243	1	30	13.498258	2500
26	0.385093	1	29	13.348828	2500
27	0.387420	1	28	13.252649	2500
28	0.390407	1	27	13.144398	2500
29	0.391611	1	27	12.999168	2500
30	0.395274	1	27	12.855749	2500
