#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.334666	1	59	21.910738	2500
2	0.399174	1	44	16.787511	2500
3	0.313981	1	36	14.461885	2500
4	0.278811	1	32	13.098571	2500
5	0.254603	1	30	12.039606	2500
6	0.241703	1	28	11.553948	2500
7	0.230328	1	26	10.941507	2500
8	0.222623	1	25	10.581250	2500
9	0.218472	1	25	9.971047	2500
10	0.215054	1	23	9.748047	2500
11	0.209782	1	22	9.396799	2500
12	0.206638	1	22	9.126440	2500
13	0.201262	1	20	8.878886	2500
14	0.200243	1	20	8.532567	2500
15	0.200793	1	20	8.510280	2500
16	0.197452	1	19	8.427019	2500
17	0.195222	1	20	8.477375	2500
18	0.192753	1	19	8.294456	2500
19	0.193414	1	19	8.211635	2500
20	0.192843	1	17	7.925116	2500
21	0.187500	1	16	7.818295	2500
22	0.190245	1	17	7.781800	2500
23	0.185109	1	17	7.708786	2500
24	0.188410	1	16	7.521765	2500
25	0.187946	1	16	7.515323	2500
26	0.184111	1	15	7.259145	2500
27	0.185906	1	15	7.218753	2500
28	0.183715	1	15	7.219823	2500
29	0.188819	1	16	7.256535	2500
30	0.186370	1	15	7.245029	2500
