#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.039649	1	10	5.076442	2500
2	0.043225	1	9	4.781874	2500
3	0.045666	1	8	4.630850	2500
4	0.049127	1	8	4.558180	2500
5	0.051438	1	7	4.494210	2500
6	0.052782	1	7	4.465079	2500
7	0.051641	1	7	4.437031	2500
8	0.052566	1	7	4.408286	2500
9	0.055010	1	7	4.395083	2500
10	0.055570	1	7	4.383794	2500
11	0.054968	1	7	4.373113	2500
12	0.057998	1	7	4.367271	2500
13	0.055158	1	7	4.360046	2500
14	0.054266	1	7	4.353632	2500
15	0.056049	1	7	4.355786	2500
16	0.053744	1	7	4.340774	2500
17	0.056175	1	7	4.345826	2500
18	0.056670	1	7	4.347039	2500
19	0.057648	1	7	4.343841	2500
20	0.060458	1	7	4.354182	2500
21	0.058716	1	7	4.352541	2500
22	0.057965	1	7	4.357465	2500
23	0.058159	1	7	4.350477	2500
24	0.057190	1	7	4.342207	2500
25	0.059969	1	7	4.345085	2500
26	0.057917	1	7	4.346941	2500
27	0.059732	1	7	4.352629	2500
28	0.060261	1	7	4.359283	2500
29	0.058409	1	7	4.359742	2500
30	0.058320	1	7	4.349750	2500
