#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363166	1	39	15.037620	2500
2	0.369609	1	35	14.474702	2500
3	0.370030	1	35	14.488335	2500
4	0.371132	1	34	14.471505	2500
5	0.368914	1	34	14.450649	2500
6	0.371225	1	34	14.365830	2500
7	0.373569	1	35	14.343285	2500
8	0.377900	1	35	14.246361	2500
9	0.381328	1	33	14.111322	2500
10	0.382699	1	33	13.932879	2500
11	0.383736	1	32	13.727266	2500
12	0.389135	1	32	13.557377	2500
13	0.391214	1	30	13.461085	2500
14	0.395787	1	29	13.294595	2500
15	0.399896	1	29	13.222690	2500
16	0.401463	1	28	13.115525	2500
17	0.405014	1	28	13.036941	2500
18	0.410475	1	28	12.792547	2500
19	0.415387	1	27	12.480868	2500
20	0.418937	1	27	12.299318	2500
21	0.418554	1	26	11.974574	2500
22	0.424251	1	24	11.741868	2500
23	0.428136	1	24	11.655767	2500
24	0.430861	1	24	11.531675	2500
25	0.433077	1	23	11.483319	2500
26	0.436218	1	23	11.390811	2500
27	0.440541	1	23	11.386964	2500
28	0.441470	1	23	11.301437	2500
29	0.443851	1	22	11.230001	2500
30	0.446520	1	23	11.262811	2500
