#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363629	1	38	15.199991	2500
2	0.368480	1	37	14.577123	2500
3	0.368682	1	37	14.548359	2500
4	0.368784	1	36	14.604293	2500
5	0.367742	1	36	14.517506	2500
6	0.371482	1	36	14.523704	2500
7	0.372078	1	35	14.484635	2500
8	0.373252	1	34	14.376056	2500
9	0.373335	1	34	14.261554	2500
10	0.378613	1	33	14.193199	2500
11	0.381480	1	32	13.983535	2500
12	0.387295	1	32	13.798148	2500
13	0.386590	1	31	13.572280	2500
14	0.390574	1	30	13.469106	2500
15	0.394527	1	29	13.273673	2500
16	0.400992	1	29	13.111042	2500
17	0.404403	1	28	12.837393	2500
18	0.410717	1	28	12.677084	2500
19	0.412793	1	26	12.453545	2500
20	0.418098	1	26	12.364528	2500
21	0.420502	1	26	12.161312	2500
22	0.422017	1	25	12.000669	2500
23	0.427870	1	25	11.908045	2500
24	0.430254	1	24	11.692078	2500
25	0.436473	1	25	11.620184	2500
26	0.434022	1	23	11.271290	2500
27	0.441095	1	23	11.128847	2500
28	0.444577	1	23	11.090396	2500
29	0.448002	1	24	11.236885	2500
30	0.449332	1	23	11.034596	2500
