#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.361782	1	37	15.505041	2500
2	0.372288	1	36	14.852754	2500
3	0.372178	1	36	14.799639	2500
4	0.373087	1	36	14.780329	2500
5	0.373905	1	36	14.718910	2500
6	0.375010	1	36	14.645777	2500
7	0.376198	1	35	14.564011	2500
8	0.376876	1	34	14.233365	2500
9	0.379306	1	33	14.062406	2500
10	0.381485	1	34	14.051110	2500
11	0.384936	1	32	13.822135	2500
12	0.386389	1	31	13.646666	2500
13	0.386700	1	30	13.310876	2500
14	0.392930	1	29	13.144122	2500
15	0.397260	1	28	12.726216	2500
16	0.402714	1	27	12.524380	2500
17	0.408035	1	26	12.238480	2500
18	0.412221	1	26	12.157311	2500
19	0.414168	1	26	12.146326	2500
20	0.419551	1	26	11.841776	2500
21	0.424902	1	26	11.814422	2500
22	0.425321	1	25	11.529213	2500
23	0.428841	1	24	11.261055	2500
24	0.431176	1	24	11.116445	2500
25	0.432929	1	23	10.958215	2500
26	0.436322	1	23	10.879645	2500
27	0.438870	1	23	10.750143	2500
28	0.442185	1	23	10.613841	2500
29	0.445155	1	22	10.501436	2500
30	0.447501	1	22	10.326746	2500
