#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333516	1	59	21.812998	2500
2	0.394978	1	43	16.865432	2500
3	0.311671	1	36	14.339171	2500
4	0.272903	1	32	13.032223	2500
5	0.257512	1	30	12.198954	2500
6	0.239229	1	26	11.362860	2500
7	0.230394	1	26	10.903827	2500
8	0.226085	1	24	10.556578	2500
9	0.221871	1	24	10.298018	2500
10	0.211898	1	24	9.965102	2500
11	0.208731	1	22	9.600201	2500
12	0.203374	1	22	9.449006	2500
13	0.203621	1	22	9.267699	2500
14	0.201257	1	21	9.166838	2500
15	0.202911	1	20	9.032013	2500
16	0.198735	1	21	8.867745	2500
17	0.198905	1	20	8.761924	2500
18	0.196352	1	20	8.516339	2500
19	0.196291	1	19	8.466849	2500
20	0.193895	1	18	8.276765	2500
21	0.190200	1	18	8.157816	2500
22	0.192541	1	17	8.049669	2500
23	0.191854	1	18	7.915830	2500
24	0.192100	1	18	7.936536	2500
25	0.193859	1	18	7.860651	2500
26	0.193012	1	18	7.788584	2500
27	0.191837	1	17	7.713460	2500
28	0.191128	1	17	7.592666	2500
29	0.190473	1	18	7.560213	2500
30	0.191063	1	16	7.406436	2500
