#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.336107	1	58	21.851576	2500
2	0.397896	1	44	16.949116	2500
3	0.317231	1	36	14.384324	2500
4	0.281448	1	33	13.239276	2500
5	0.260487	1	30	12.375141	2500
6	0.245272	1	30	11.815251	2500
7	0.237215	1	28	11.182042	2500
8	0.227446	1	26	10.622507	2500
9	0.223704	1	24	10.261275	2500
10	0.216374	1	23	9.961355	2500
11	0.209660	1	23	9.766894	2500
12	0.209705	1	22	9.506210	2500
13	0.210669	1	21	9.274743	2500
14	0.202667	1	21	9.052902	2500
15	0.203417	1	20	8.792676	2500
16	0.201222	1	20	8.594472	2500
17	0.200353	1	20	8.568816	2500
18	0.203152	1	18	8.372667	2500
19	0.198280	1	18	8.175995	2500
20	0.197231	1	18	8.081362	2500
21	0.202120	1	19	8.048489	2500
22	0.199413	1	18	8.093770	2500
23	0.194970	1	17	7.947395	2500
24	0.193160	1	18	7.932087	2500
25	0.194603	1	17	7.804310	2500
26	0.194067	1	17	7.659324	2500
27	0.198765	1	18	7.705659	2500
28	0.189259	1	16	7.619906	2500
29	0.193411	1	16	7.544804	2500
30	0.191933	1	16	7.431895	2500
