#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.035815	1	10	5.065884	2500
2	0.041634	1	9	4.764361	2500
3	0.046446	1	8	4.614506	2500
4	0.047375	1	8	4.536518	2500
5	0.047955	1	7	4.480854	2500
6	0.055140	1	7	4.451241	2500
7	0.051715	1	7	4.421102	2500
8	0.052951	1	7	4.395833	2500
9	0.053263	1	7	4.381437	2500
10	0.055443	1	7	4.383009	2500
11	0.053820	1	7	4.382799	2500
12	0.055285	1	7	4.374182	2500
13	0.055751	1	7	4.363739	2500
14	0.055479	1	7	4.360204	2500
15	0.055606	1	7	4.354919	2500
16	0.053232	1	7	4.346529	2500
17	0.054902	1	7	4.346202	2500
18	0.057228	1	7	4.349400	2500
19	0.057828	1	7	4.348309	2500
20	0.056376	1	7	4.345417	2500
21	0.055192	1	7	4.342443	2500
22	0.053489	1	7	4.347511	2500
23	0.054168	1	7	4.337003	2500
24	0.055452	1	7	4.337819	2500
25	0.057063	1	7	4.339318	2500
26	0.057499	1	7	4.337540	2500
27	0.056236	1	7	4.336896	2500
28	0.057084	1	7	4.339723	2500
29	0.056049	1	7	4.340484	2500
30	0.056470	1	7	4.337918	2500
