#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.037366	1	10	5.079414	2500
2	0.041902	1	8	4.779175	2500
3	0.043284	1	8	4.658102	2500
4	0.047025	1	8	4.565798	2500
5	0.048028	1	7	4.505694	2500
6	0.051023	1	8	4.477712	2500
7	0.046774	1	7	4.423658	2500
8	0.049237	1	7	4.408830	2500
9	0.053245	1	7	4.392030	2500
10	0.054146	1	7	4.376576	2500
11	0.051839	1	7	4.365371	2500
12	0.052006	1	7	4.363641	2500
13	0.052817	1	7	4.355691	2500
14	0.051949	1	7	4.350694	2500
15	0.054134	1	7	4.343264	2500
16	0.053338	1	7	4.338889	2500
17	0.055068	1	7	4.351176	2500
18	0.052307	1	7	4.346208	2500
19	0.051232	1	7	4.341146	2500
20	0.053243	1	7	4.337838	2500
21	0.052063	1	7	4.330875	2500
22	0.052458	1	7	4.335398	2500
23	0.055070	1	7	4.333452	2500
24	0.055852	1	7	4.335110	2500
25	0.055817	1	7	4.335424	2500
26	0.053340	1	7	4.331048	2500
27	0.053075	1	7	4.330220	2500
28	0.056022	1	7	4.341357	2500
29	0.053398	1	7	4.339786	2500
30	0.055052	1	7	4.340258	2500
